Block Size (KB),Throughput (MiB/s),Time (ms),
512,2050,3930,
512,1850,3940,
512,2450,3950,
512,2000,3960,
512,1900,3970,
512,2300,3980,
512,2000,3991,
512,2222.22,4000,
512,2300,4010,
512,2350,4020,
512,2450,4030,
512,2300,4040,
512,1700,4050,
512,1800,4060,
512,2450,4070,
512,2500,4080,
512,1700,4090,
512,1850,4100,
512,1750,4111,
512,2333.33,4120,
512,2500,4130,
512,1850,4140,
512,1600,4150,
512,1850,4160,
512,1950,4170,
512,1850,4180,
512,2050,4190,
512,1800,4200,
512,1650,4210,
512,2300,4221,
512,2000,4230,
512,2350,4240,
512,2050,4250,
512,2300,4260,
512,2100,4270,
512,2300,4280,
512,2250,4290,
512,2250,4300,
512,2100,4310,
512,2550,4320,
512,1900,4330,
512,2350,4340,
512,1750,4350,
512,2200,4361,
512,2555.55,4370,
512,1700,4380,
512,2150,4390,
512,2550,4400,
512,2300,4410,
512,2550,4420,
512,2300,4430,
512,1950,4440,
512,2500,4450,
512,2150,4460,
512,2500,4470,
512,2200,4480,
512,2100,4490,
512,1900,4500,
512,1950,4511,
512,2277.78,4520,
512,1700,4530,
512,2150,4540,
512,2100,4550,
512,2150,4560,
512,2450,4570,
512,2200,4580,
512,2000,4590,
512,2200,4600,
512,2000,4610,
512,1800,4620,
512,2000,4630,
512,1800,4640,
512,1722.22,4650,
512,2500,4660,
512,2550,4670,
512,2250,4680,
512,1950,4690,
512,1950,4700,
512,1700,4710,
512,1950,4720,
512,2050,4730,
512,2150,4740,
512,2450,4750,
512,1750,4761,
512,1555.55,4770,
512,2150,4780,
512,2100,4790,
512,1950,4800,
512,2450,4810,
512,1900,4820,
512,1750,4830,
512,2350,4840,
512,2450,4850,
512,1450,4860,
512,1950,4871,
512,2277.78,4880,
512,1700,4890,
