Block Size (KB),Throughput (MiB/s),Time (ms),
4,278.082,1012000,
4,278.23,1013000,
4,277.996,1014000,
4,277.898,1015000,
4,277.699,1016000,
4,273.668,1017000,
4,274.422,1018000,
4,277.034,1019000,
4,277.934,1020000,
4,277.77,1021001,
4,278.333,1022000,
4,278.059,1023000,
4,278.008,1024000,
4,277.07,1025000,
4,277.93,1026000,
4,277.797,1027000,
4,278.156,1028000,
4,277.859,1029000,
4,277.249,1030000,
4,277.777,1031000,
4,277.773,1032001,
4,277.941,1033000,
4,277.648,1034000,
4,277.727,1035000,
4,277.812,1036000,
4,277.504,1037000,
4,277.734,1038000,
4,277.402,1039000,
4,278.305,1040000,
4,277.93,1041001,
4,277.883,1042000,
4,278.047,1043000,
4,277.898,1044000,
4,277.574,1045000,
4,278.345,1046000,
4,277.781,1047000,
4,278.027,1048000,
4,274.598,1049000,
4,270.211,1050000,
4,274.141,1051000,
4,277.914,1052000,
4,274.254,1053000,
4,277.965,1054001,
4,270.496,1055000,
4,277.363,1056000,
4,278.008,1057000,
4,274.441,1058000,
4,277.961,1059000,
4,277.773,1060000,
4,277.594,1061000,
4,277.582,1062000,
4,278.16,1063000,
4,278.266,1064000,
4,278.536,1065000,
4,278.387,1066000,
4,279.021,1067000,
4,279.023,1068000,
4,278.012,1069000,
4,278.398,1070000,
4,277.789,1071000,
4,277.926,1072000,
4,278.579,1073000,
4,278.387,1074000,
4,277.469,1075000,
4,279.035,1076000,
4,278.492,1077001,
4,278.899,1078000,
4,277.707,1079000,
4,277.992,1080000,
4,277.965,1081000,
4,271.686,1082000,
4,274.785,1083000,
4,277.707,1084000,
4,277.938,1085000,
4,277.809,1086000,
4,278.129,1087000,
4,278.262,1088000,
4,278.051,1089000,
4,275.301,1090000,
4,277.988,1091000,
4,278.105,1092000,
4,277.253,1093000,
4,277.078,1094000,
4,277.594,1095000,
4,277.609,1096000,
4,278.176,1097000,
4,278.117,1098000,
4,278.297,1099000,
4,278.23,1100000,
4,278.41,1101000,
4,278.207,1102000,
4,278.027,1103000,
4,278.113,1104000,
4,278.402,1105000,
4,278.618,1106000,
4,278.621,1107000,
4,278.371,1108001,
4,278.563,1109000,
4,279.066,1110000,
4,278.622,1111000,
4,279.371,1112000,
4,277.918,1113000,
4,273.617,1114000,
4,275.271,1115000,
4,276.996,1116000,
4,277.473,1117000,
4,277.539,1118000,
4,277.977,1119000,
