Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1520,43350,
4096,1520,43401,
4096,1551.02,43450,
4096,1600,43500,
4096,1520,43550,
4096,1600,43600,
4096,1360,43650,
4096,1520,43700,
4096,1520,43750,
4096,1469.39,43800,
4096,1600,43850,
4096,1520,43900,
4096,1440,43950,
4096,1440,44000,
4096,1520,44050,
4096,1520,44100,
4096,1520,44150,
4096,1600,44200,
4096,1600,44250,
4096,1520,44300,
4096,1520,44350,
4096,1440,44401,
4096,1306.12,44450,
4096,1520,44500,
4096,1520,44550,
4096,1520,44600,
4096,1520,44650,
4096,1440,44700,
4096,1440,44750,
4096,1520,44800,
4096,1520,44851,
4096,1551.02,44900,
4096,1600,44950,
4096,1520,45000,
4096,1600,45050,
4096,1520,45100,
4096,1360,45150,
4096,1440,45200,
4096,1520,45250,
4096,1600,45300,
4096,1440,45350,
4096,1520,45400,
4096,1520,45450,
4096,1440,45501,
4096,1551.02,45550,
4096,1520,45600,
4096,1520,45650,
4096,1520,45700,
4096,1600,45750,
4096,1520,45800,
4096,1440,45850,
4096,1440,45900,
4096,1520,45950,
4096,1440,46000,
4096,1551.02,46050,
4096,1440,46100,
4096,1440,46150,
4096,1360,46200,
4096,1360,46250,
4096,1600,46300,
4096,1680,46350,
4096,1360,46401,
4096,1714.29,46450,
4096,1520,46500,
4096,1600,46550,
4096,1440,46600,
4096,1440,46650,
4096,1520,46700,
4096,1520,46751,
4096,1469.39,46800,
4096,1520,46850,
4096,1520,46900,
4096,1360,46950,
4096,1520,47000,
4096,1520,47050,
4096,1520,47100,
4096,1600,47151,
4096,1551.02,47200,
4096,1600,47250,
4096,1520,47300,
4096,1440,47350,
4096,1360,47400,
4096,1520,47450,
4096,1600,47500,
4096,1520,47550,
4096,1520,47600,
4096,1360,47650,
4096,1520,47700,
4096,1520,47750,
4096,1469.39,47800,
4096,1520,47850,
4096,1520,47900,
4096,1600,47950,
4096,1520,48000,
4096,1520,48050,
4096,1440,48100,
4096,1440,48151,
4096,1551.02,48200,
4096,1520,48250,
4096,1520,48300,
4096,1440,48350,
4096,1440,48400,
4096,1440,48450,
4096,1520,48500,
4096,1551.02,48550,
4096,1520,48600,
4096,1600,48650,
4096,1520,48700,
4096,1520,48750,
4096,1440,48800,
4096,1520,48850,
4096,1520,48900,
4096,1440,48951,
4096,1469.39,49000,
4096,1360,49050,
4096,1680,49100,
4096,1280,49150,
4096,1440,49200,
4096,1600,49250,
4096,1520,49300,
4096,1680,49350,
4096,1600,49400,
4096,1520,49450,
4096,1600,49500,
4096,1387.75,49550,
4096,1440,49600,
4096,1440,49650,
4096,1600,49700,
4096,1520,49750,
4096,1520,49800,
4096,1440,49850,
4096,1360,49900,
4096,1360,49950,
4096,1600,50000,
4096,1520,50050,
4096,1520,50101,
4096,1632.65,50150,
4096,1600,50200,
4096,1440,50250,
4096,1360,50300,
4096,1440,50350,
4096,1440,50400,
4096,1600,50450,
4096,1520,50500,
4096,1440,50550,
4096,1520,50600,
4096,1360,50650,
4096,1520,50700,
4096,1520,50750,
4096,1551.02,50800,
4096,1600,50850,
4096,1520,50900,
4096,1600,50950,
4096,1440,51000,
4096,1440,51050,
4096,1440,51101,
4096,1469.39,51150,
4096,1440,51200,
4096,1680,51250,
4096,1520,51300,
4096,1440,51350,
4096,1440,51400,
4096,1600,51451,
4096,1551.02,51500,
4096,1600,51550,
4096,1520,51600,
4096,1600,51650,
4096,1520,51700,
4096,1440,51751,
4096,1469.39,51800,
4096,1440,51850,
4096,1440,51900,
4096,1520,51950,
4096,1440,52000,
4096,1551.02,52050,
4096,1360,52100,
4096,1520,52150,
4096,1520,52200,
4096,1520,52250,
4096,1680,52301,
4096,1469.39,52350,
4096,1680,52400,
4096,1440,52450,
4096,1520,52500,
4096,1387.75,52550,
4096,1440,52600,
4096,1600,52650,
4096,1520,52700,
4096,1520,52750,
4096,1440,52800,
4096,1520,52850,
4096,1520,52901,
4096,1551.02,52950,
4096,1520,53000,
4096,1600,53050,
4096,1600,53100,
4096,1520,53150,
4096,1520,53200,
4096,1360,53250,
4096,1387.75,53300,
4096,1520,53350,
4096,1520,53400,
4096,1520,53450,
4096,1440,53500,
4096,1551.02,53550,
4096,1520,53600,
4096,1520,53650,
4096,1520,53700,
4096,1600,53750,
4096,1551.02,53800,
4096,1520,53850,
4096,1520,53900,
4096,1520,53950,
4096,1360,54000,
4096,1440,54050,
4096,1440,54100,
4096,1680,54151,
4096,1387.75,54200,
4096,1600,54250,
4096,1200,54300,
4096,1520,54350,
4096,1600,54400,
4096,1520,54450,
4096,1600,54501,
4096,1551.02,54550,
4096,1520,54600,
4096,1600,54650,
4096,1440,54700,
4096,1440,54750,
4096,1469.39,54800,
4096,1520,54850,
4096,1520,54900,
4096,1520,54950,
4096,1440,55000,
4096,1469.39,55050,
4096,1520,55100,
4096,1520,55150,
4096,1520,55200,
4096,1600,55250,
4096,1600,55300,
4096,1520,55350,
4096,1520,55400,
4096,1440,55451,
4096,1387.75,55500,
4096,1520,55550,
4096,1520,55600,
4096,1520,55650,
4096,1520,55700,
4096,1440,55751,
4096,1469.39,55800,
4096,1520,55850,
4096,1600,55900,
4096,1520,55950,
4096,1600,56001,
4096,1551.02,56050,
4096,1520,56100,
4096,1440,56150,
4096,1440,56200,
4096,1440,56250,
4096,1520,56300,
4096,1440,56351,
4096,1551.02,56400,
4096,1440,56450,
4096,1440,56500,
4096,1520,56550,
4096,1520,56600,
4096,1520,56650,
4096,1520,56701,
4096,1551.02,56750,
4096,1520,56800,
4096,1520,56850,
4096,1520,56900,
4096,1440,56950,
4096,1440,57000,
4096,1520,57050,
4096,1600,57100,
4096,1360,57151,
4096,1632.65,57200,
4096,1360,57250,
4096,1440,57300,
4096,1680,57350,
4096,1440,57400,
4096,1520,57450,
4096,1680,57500,
4096,1551.02,57550,
4096,1440,57600,
4096,1440,57650,
4096,1440,57700,
4096,1440,57750,
4096,1520,57800,
4096,1520,57850,
4096,1600,57901,
4096,1387.75,57950,
4096,1440,58000,
4096,1440,58050,
4096,1600,58100,
4096,1520,58150,
4096,1520,58200,
4096,1600,58251,
4096,1551.02,58300,
4096,1440,58350,
4096,1440,58400,
4096,1440,58450,
4096,1440,58501,
4096,1551.02,58550,
4096,1520,58600,
4096,1520,58650,
4096,1440,58700,
4096,1360,58750,
4096,1632.65,58800,
4096,1520,58850,
4096,1520,58900,
4096,1520,58950,
4096,1600,59000,
4096,1440,59051,
4096,1551.02,59100,
4096,1360,59150,
4096,1520,59200,
4096,1440,59250,
4096,1600,59300,
4096,1520,59350,
