Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1520,55700,
4096,1520,55750,
4096,1551.02,55800,
4096,1520,55850,
4096,1680,55900,
4096,1520,55950,
4096,1440,56000,
4096,1360,56051,
4096,1469.39,56100,
4096,1600,56150,
4096,1520,56200,
4096,1520,56250,
4096,1440,56300,
4096,1520,56350,
4096,1440,56400,
4096,1520,56450,
4096,1600,56500,
4096,1600,56550,
4096,1600,56600,
4096,1520,56650,
4096,1440,56700,
4096,1440,56750,
4096,1306.12,56800,
4096,1440,56850,
4096,1600,56900,
4096,1600,56950,
4096,1440,57000,
4096,1520,57050,
4096,1440,57101,
4096,1632.65,57150,
4096,1520,57200,
4096,1520,57250,
4096,1600,57300,
4096,1600,57350,
4096,1520,57400,
4096,1360,57450,
4096,1440,57501,
4096,1387.75,57550,
4096,1520,57600,
4096,1520,57650,
4096,1600,57700,
4096,1440,57750,
4096,1360,57801,
4096,1306.12,57850,
4096,1680,57900,
4096,1520,57950,
4096,1600,58000,
4096,1680,58051,
4096,1469.39,58100,
4096,1520,58150,
4096,1440,58200,
4096,1440,58250,
4096,1440,58300,
4096,1520,58350,
4096,1520,58401,
4096,1551.02,58450,
4096,1440,58500,
4096,1360,58550,
4096,1520,58600,
4096,1600,58650,
4096,1440,58701,
4096,1632.65,58750,
4096,1520,58800,
4096,1600,58850,
4096,1520,58900,
4096,1440,58950,
4096,1440,59000,
4096,1440,59050,
4096,1520,59100,
4096,1520,59151,
4096,1551.02,59200,
4096,1440,59250,
4096,1440,59300,
4096,1600,59350,
4096,1440,59400,
4096,1600,59450,
4096,1600,59500,
4096,1600,59551,
4096,1469.39,59600,
4096,1520,59650,
4096,1440,59700,
4096,1360,59750,
4096,1520,59800,
4096,1440,59851,
4096,1632.65,59900,
4096,1520,59950,
4096,1440,60000,
4096,1440,60051,
4096,1551.02,60100,
4096,1520,60150,
4096,1520,60200,
4096,1600,60250,
4096,1600,60300,
4096,1520,60350,
4096,1440,60401,
4096,1469.39,60450,
4096,1440,60500,
4096,1520,60550,
4096,1520,60600,
4096,1520,60650,
4096,1520,60700,
4096,1360,60750,
4096,1551.02,60800,
4096,1520,60850,
4096,1520,60900,
4096,1600,60950,
4096,1520,61000,
4096,1600,61050,
4096,1520,61101,
4096,1387.75,61150,
4096,1440,61200,
4096,1440,61250,
4096,1520,61300,
4096,1520,61350,
4096,1520,61400,
4096,1360,61450,
4096,1280,61501,
4096,1469.39,61550,
4096,1600,61600,
4096,1520,61650,
4096,1600,61700,
4096,1520,61750,
4096,1600,61801,
4096,1551.02,61850,
4096,1440,61900,
4096,1360,61950,
4096,1520,62000,
4096,1520,62050,
4096,1520,62100,
4096,1440,62150,
4096,1440,62201,
4096,1306.12,62250,
4096,1600,62300,
4096,1520,62350,
4096,1440,62400,
4096,1680,62450,
4096,1520,62501,
4096,1551.02,62550,
