Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1531.06,383000,
4096,1488,383500,
4096,1488,384000,
4096,1531.06,384500,
4096,1528,385000,
4096,1474.95,385500,
4096,1520,386000,
4096,1531.06,386500,
4096,1488,387000,
4096,1520,387501,
4096,1531.06,388000,
4096,1480,388500,
4096,1523.05,389000,
4096,1528,389500,
4096,1480,390000,
4096,1507.01,390500,
4096,1544,391000,
4096,1480,391500,
4096,1496,392000,
4096,1547.09,392500,
4096,1496,393000,
4096,1464,393500,
4096,1539.08,394000,
4096,1504,394500,
4096,1464,395001,
4096,1531.06,395500,
4096,1528,396000,
4096,1474.95,396500,
4096,1528,397001,
4096,1539.08,397500,
4096,1488,398000,
4096,1507.01,398500,
4096,1536,399000,
4096,1488,399500,
4096,1504,400001,
4096,1547.09,400500,
4096,1490.98,401000,
4096,1456,401500,
4096,1539.08,402000,
4096,1480,402500,
4096,1499,403000,
4096,1528,403500,
4096,1504,404000,
4096,1466.93,404500,
4096,1536,405000,
4096,1507.01,405500,
4096,1456,406000,
4096,1539.08,406500,
4096,1528,407000,
4096,1488,407500,
4096,1515.03,408000,
4096,1544,408500,
4096,1480,409000,
4096,1507.01,409500,
4096,1528,410000,
4096,1496,410500,
4096,1499,411000,
4096,1552,411500,
4096,1490.98,412000,
4096,1456,412500,
4096,1536,413000,
4096,1466.93,413500,
4096,1504,414000,
4096,1544,414500,
4096,1499,415000,
4096,1472,415500,
4096,1547.09,416000,
4096,1496,416500,
4096,1464,417000,
4096,1523.05,417500,
4096,1528,418000,
4096,1480,418500,
4096,1523.05,419000,
4096,1544,419500,
4096,1474.95,420000,
4096,1512,420500,
4096,1528,421001,
4096,1490.98,421500,
4096,1504,422000,
4096,1552,422500,
4096,1490.98,423000,
4096,1464,423501,
4096,1547.09,424000,
4096,1490.98,424500,
4096,1456,425000,
4096,1552,425501,
4096,1482.97,426000,
4096,1488,426500,
4096,1531.06,427000,
4096,1504,427500,
4096,1464,428001,
4096,1523.05,428500,
4096,1520,429000,
4096,1466.93,429500,
4096,1520,430000,
4096,1536,430501,
4096,1482.97,431000,
4096,1528,431500,
4096,1531.06,432000,
4096,1504,432500,
4096,1507.01,433000,
4096,1552,433500,
4096,1482.97,434000,
4096,1464,434500,
4096,1544,435001,
4096,1490.98,435500,
4096,1480,436000,
4096,1539.08,436500,
4096,1488,437000,
4096,1482.97,437500,
4096,1536,438000,
4096,1515.03,438500,
4096,1456,439001,
4096,1531.06,439500,
4096,1520,440000,
4096,1466.93,440500,
4096,1520,441000,
4096,1528,441501,
4096,1482.97,442000,
4096,1528,442500,
4096,1536,443001,
4096,1490.98,443500,
4096,1520,444000,
4096,1547.09,444500,
4096,1520,445000,
4096,1515.03,445500,
4096,1584,446000,
4096,1560,446501,
4096,1515.03,447000,
4096,1600,447500,
4096,1587.17,448000,
4096,1528,448500,
4096,1552,449000,
4096,1579.16,449500,
4096,1536,450000,
4096,1528,450500,
4096,1579.16,451000,
4096,1568,451500,
4096,1536,452001,
4096,1579.16,452500,
4096,1568,453000,
4096,1547.09,453500,
4096,1552,454000,
4096,1600,454500,
4096,1555.11,455000,
4096,1552,455500,
4096,1579.16,456000,
4096,1592,456500,
4096,1520,457000,
4096,1563.13,457500,
4096,1592,458000,
4096,1560,458500,
4096,1531.06,459000,
4096,1584,459500,
4096,1552,460000,
4096,1539.08,460500,
4096,1552,461000,
4096,1584,461500,
4096,1539.08,462000,
4096,1560,462500,
4096,1587.17,463000,
4096,1560,463500,
4096,1539.08,464000,
4096,1568,464500,
4096,1587.17,465000,
4096,1536,465500,
4096,1576,466000,
4096,1603.21,466500,
4096,1544,467000,
4096,1520,467501,
4096,1579.16,468000,
4096,1584,468500,
4096,1515.03,469000,
4096,1560,469500,
4096,1592,470000,
4096,1523.05,470500,
4096,1528,471000,
4096,1560,471500,
4096,1547.09,472000,
4096,1480,472500,
4096,1592,473001,
4096,1563.13,473500,
4096,1528,474000,
4096,1568,474500,
4096,1595.19,475000,
4096,1544,475500,
4096,1531.06,476000,
4096,1600,476500,
4096,1571.14,477000,
4096,1544,477500,
4096,1576,478000,
4096,1587.17,478500,
4096,1520,479000,
4096,1547.09,479500,
4096,1600,480000,
4096,1544,480500,
4096,1515.03,481000,
4096,1584,481500,
4096,1587.17,482000,
4096,1512,482500,
4096,1568,483000,
4096,1571.14,483500,
4096,1552,484000,
4096,1547.09,484500,
4096,1592,485000,
4096,1568,485501,
4096,1539.08,486000,
4096,1560,486500,
4096,1587.17,487000,
4096,1528,487500,
4096,1568,488000,
4096,1603.21,488500,
4096,1552,489000,
4096,1507.01,489500,
4096,1576,490000,
4096,1595.19,490500,
4096,1520,491000,
4096,1576,491500,
4096,1595.19,492000,
4096,1520,492500,
4096,1536,493000,
4096,1592,493501,
4096,1563.13,494000,
4096,1523.05,494500,
4096,1584,495000,
4096,1563.13,495500,
4096,1560,496000,
4096,1539.08,496500,
4096,1592,497000,
4096,1560,497501,
4096,1531.06,498000,
4096,1576,498500,
4096,1595.19,499000,
4096,1547.09,499500,
4096,1568,500000,
4096,1592,500500,
4096,1539.08,501000,
4096,1536,501500,
4096,1595.19,502000,
4096,1552,502500,
4096,1539.08,503000,
4096,1552,503500,
4096,1560,504001,
4096,1523.05,504500,
4096,1547.09,505000,
4096,1576,505500,
4096,1568,506001,
4096,1531.06,506500,
4096,1592,507000,
4096,1579.16,507500,
4096,1528,508000,
4096,1579.16,508500,
4096,1592,509000,
4096,1536,509501,
4096,1555.11,510000,
4096,1608,510500,
4096,1579.16,511000,
4096,1512,511500,
4096,1576,512000,
4096,1587.17,512500,
4096,1536,513000,
4096,1528,513500,
4096,1584,514001,
4096,1571.14,514500,
4096,1520,515001,
4096,1571.14,515500,
4096,1552,516000,
4096,1520,516500,
4096,1563.13,517000,
4096,1584,517500,
4096,1536,518000,
4096,1555.11,518500,
4096,1576,519000,
4096,1568,519500,
4096,1523.05,520000,
4096,1568,520500,
4096,1584,521001,
4096,1539.08,521500,
4096,1560,522000,
4096,1587.17,522500,
4096,1552,523000,
4096,1536,523500,
4096,1579.16,524000,
4096,1568,524500,
4096,1507.01,525000,
4096,1576,525500,
4096,1584,526001,
4096,1539.08,526500,
4096,1536,527000,
4096,1587.17,527500,
4096,1568,528000,
4096,1544,528500,
4096,1579.16,529000,
4096,1584,529500,
4096,1547.09,530000,
4096,1560,530500,
4096,1592,531001,
4096,1563.13,531500,
4096,1528,532000,
4096,1587.17,532500,
4096,1584,533000,
4096,1499,533500,
4096,1560,534000,
4096,1587.17,534500,
4096,1544,535000,
4096,1547.09,535500,
4096,1592,536000,
4096,1555.11,536500,
4096,1520,537000,
4096,1579.16,537500,
4096,1568,538000,
4096,1539.08,538500,
4096,1536,539000,
4096,1595.19,539500,
4096,1560,540000,
4096,1515.03,540500,
4096,1600,541000,
4096,1563.13,541500,
4096,1528,542000,
4096,1568,542501,
4096,1595.19,543000,
4096,1544,543500,
4096,1555.11,544000,
4096,1584,544500,
4096,1576,545001,
4096,1523.05,545500,
4096,1579.16,546000,
4096,1576,546500,
4096,1515.03,547000,
4096,1552,547501,
4096,1587.17,548000,
4096,1560,548501,
4096,1531.06,549000,
4096,1579.16,549500,
4096,1576,550000,
4096,1531.06,550500,
4096,1560,551001,
4096,1595.19,551500,
4096,1547.09,552000,
4096,1552,552500,
4096,1587.17,553000,
4096,1576,553500,
4096,1528,554000,
4096,1579.16,554500,
4096,1584,555000,
4096,1531.06,555500,
4096,1552,556000,
4096,1584,556501,
4096,1547.09,557000,
4096,1536,557500,
4096,1592,558001,
4096,1595.19,558500,
